station,name,rows,cols,lat,lon
99999926563,KENAI 29 ENE- AK US,1507,1676,60.7237,209.5516
54374099999,LINJIANG- CH,1317,1015,41.8,126.9166666
95918099999,ORBOST- AS,523,1188,-37.6833333,148.4666666
15613099999,CHERNI VRAH TOP SOMMET- BU,1325,186,42.5833333,23.2666666
72053800164,VANCE BRAND AIRPORT- CO US,1301,2039,40.167,254.833
68727099999,BEAUFORT WEST- SF,576,180,-32.35,22.55
28756099999,ZVERINOGOLOVSKOE- RS,1444,519,54.4666666,64.8666666
72539514833,JACKSON REYNOLDS FIELD- MI US,1322,2204,42.26373,275.54356
71824099999,CHAPAIS QUE- CA,1398,2280,49.8166666,285.0333334
72247953907,ARLINGTON MUNICIPAL AIRPORT- TX US,1226,2103,32.65832,262.90491
72508454767,WILLIMANTIC WINDHAM AIRPORT- CT US,1317,2303,41.74249,287.81754
36535099999,KOKPEKTY- KZ,1387,659,48.75,82.3666666
61698099999,KOLDA- SG,1028,2760,12.8833333,345.0333333
95979099999,MOUNT WELLINGTON- AS,471,1178,-42.9,147.2333333
61240099999,HOMBORI- ML,1053,2867,15.3333333,358.3166667
53276099999,JURH- CH,1323,903,42.4,112.9
72073100261,MUSTANG ISLAND 31- TX US,1172,2106,27.283,263.267
72562414994,LEXINGTON JIM KELLY FIELD- NE US,1307,2082,40.78861,260.22917
07179034051,TOUL ROSIERE- FR,1387,48,48.783333,5.983333
96935099999,SURABAYA JUANDA- ID,826,902,-7.379747,112.786719
06705099999,NYON CHANGINS- SZ,1363,50,46.4,6.2333333
14443099999,PALAGRUZA- HR,1323,130,42.4,16.2666666
95658099999,OLYMPIC DAM AERODROME- AS,595,1095,-30.4833333,136.8833333
83075099999,GUARULHOS- BR,665,2508,-23.432075,313.530489
08215099999,NAVACERRADA PUERTO- SP,1307,2848,40.8,355.9833334
72492723285,LIVERMORE MUNICIPAL AIRPORT- CA US,1276,1905,37.69309,238.1851
44218099999,HOVD- MG,1380,733,48.0166666,91.5666666
63737099999,NAROK- KE,888,287,-1.1333333,35.8333333
72037663880,ALBERTVILLE MUNICIPAL AIRPORT- AL US,1242,2190,34.22917,273.74417
72282693762,FOUNTAIN DALE SITE R HELIPAD- PA US,1297,2261,39.73333,282.56667
97686099999,WAMENA- ID,858,1112,-4.102511,138.957372
63723099999,GARISSA- KE,895,317,-0.463508,39.648297
30603099999,ZIMA- RS,1439,816,53.9333333,102.05
99768899999,BISHOPS HEAD- MD US,1282,2272,38.22,283.97
38345099999,TALAS- KG,1325,578,42.5166666,72.2166666
11927399999,PRIEVIDZA- LO,1387,149,48.7666667,18.5833333
91559099999,POINT VITA NTF AWS- NH,722,1346,-17.7569,168.3003
12566099999,BALICE- PL,1400,158,50.077731,19.784836
47052099999,YANGDOK- KN,1292,1013,39.2166666,126.65
71617099999,JONQUIERE QUE- CA,1384,2311,48.4166666,288.8666667
72438814829,GOSHEN MUNICIPAL AIRPORT- IN US,1315,2194,41.52651,274.21279
71065099999,MYRNAM AGCM- CA,1437,1991,53.7166666,248.8833334
94328099999,TERRITORY GRAPE FARM- AS,675,1069,-22.45,133.6333333
96685099999,SYAMSUDIN NOOR- ID,865,918,-3.442356,114.762553
53705099999,ZHONGNING- CH,1274,845,37.4833333,105.6833333
27199099999,KIROV- RS,1485,397,58.5666666,49.5666666
15561099999,SHABLA- BU,1335,228,43.5333333,28.5333333
94372099999,MIDDLE PERCY ISLAND- AS,683,1202,-21.6666666,150.2666666
74207864773,PLYMOUTH MUNICIPAL AIRPORT- NH US,1337,2306,43.77917,288.24639
15335099999,CATALOI- RO,1350,230,45.062486,28.714311
02013099999,RITSEM- SW,1577,140,67.7333333,17.4666666
78062099999,GRAND BAHAMA INTERNATIONAL- BF,1165,2250,26.558686,281.304447
40938999999,FOB VICTORY STONE- AF,1241,498,34.1166666,62.2166666
61099099999,GAYA- NG,1018,28,11.8833333,3.45
06490099999,SPA LA SAUVENIERE- BE,1404,47,50.4833333,5.9166667
03041099999,AONACH MOR- UK,1468,2840,56.8166666,355.0333334
17204399999,MUS- TU,1287,333,38.747769,41.661236
17275099999,MARDIN- TU,1272,326,37.3,40.7333333
59358099999,TAINAN- CH,1129,962,23.0,120.2166666
59117099999,MEI XIAN- CH,1142,929,24.2833333,116.0666666
65208099999,IBADAN- NI,974,31,7.4333333,3.9
02979099999,KOKAR BOGSKAR- FI,1494,163,59.5,20.35
13378099999,KOPAONIK- RI,1332,166,43.2833333,20.8
16648099999,LARISA- GR,1296,180,39.650253,22.4655
76305099999,LORETO INTERNATIONAL- MX,1159,1989,25.989194,248.651639
85682099999,CARRIEL SUR INTERNATIONAL- CI,532,2295,-36.77265,286.936894
72398093720,SALISBURY WICOMICO REGIONAL AIRPORT- MD US,1283,2276,38.3409,284.48676
74509023244,MOFFETT FEDERAL AIRFIELD- CA US,1274,1904,37.4058,237.9519
78348099999,CAIBARIEN VILLA CLARA- CU,1125,2244,22.5166666,280.55
26659099999,LEPEL- BO,1448,230,54.8833333,28.7
72263793046,CANADIAN- TX US,1258,2077,35.9,259.6
70259026523,KENAI AIRPORT- AK US,1505,1670,60.57909,208.75848
99768799999,BURLINGTON DEL RIVER- NJ US,1300,2281,40.08,285.12
94674099999,PORT LINCOLN- AS,553,1087,-34.605278,135.880278
16258099999,MONTE S. ANGELO- IT,1316,128,41.7,15.95
71521099999,MANOUANE EST QUE- CA,1406,2316,50.65,289.4833334
95823099999,PADTHAWAY SOUTH- AS,533,1124,-36.65,140.5166666
71866099999,SASKATOON J G DIEFENBAKER INTERNATIONAL- CA,1421,2026,52.1666666,253.3
72278623104,PHOENIX WILLIAMS GATEWAY AIRPORT- AZ US,1232,1987,33.3,248.33333
03072099999,CAIRNWELL- UK,1468,2853,56.8833333,356.5833334
72031204964,PELLA MUNICIPAL AIRPORT- IA US,1313,2136,41.4,267.05417
95485099999,TIBOOBURRA- AS,605,1136,-29.451111,142.057778
58457099999,XIAOSHAN- CH,1202,963,30.228333,120.431667
08044099999,PONTEVEDRA- SP,1324,2811,42.4333333,351.3833334
72061300204,CONWAY HORRY CO AIRPORT- SC US,1238,2247,33.828,280.878
47772099999,OSAKA- JA,1246,1084,34.6833333,135.5166666
65344099999,CADJEHOUN- BN,963,19,6.357228,2.384353
02991099999,PORVOO EMASALO- FI,1501,205,60.2,25.6333333
11356099999,BAD AUSSEE- AU,1376,110,47.6166666,13.75
86086099999,PUERTO CASADO- PA,677,2417,-22.2833333,302.0666667
57131099999,JINGHE- CH,1244,872,34.4333333,108.9666666
72423353841,FRANKFORT CAPITAL CITY AIRPORT- KY US,1281,2201,38.18463,275.09607
47927699999,SHIMOJISHIMA- JA,1148,1001,24.826667,125.144722
65028099999,KATSINA- NI,1030,61,13.0166666,7.6833333
06604599999,LES EPLATURES- SZ,1370,54,47.08385,6.792836
57516099999,JIANGBEI- CH,1197,853,29.719217,106.641678
72546704973,SHENANDOAH MUNICIPAL AIRPORT- IA US,1307,2117,40.75139,264.58667
72428463825,COLUMBUS BOLTON FIELD- OH US,1298,2215,39.9,276.86667
71189099999,POINTE CLAVEAU QUE- CA,1382,2319,48.2666666,289.88333339999997
83827099999,CATARATAS INTERNATIONAL- BR,644,2444,-25.59615,305.512794
68491099999,CHARTERS CREEK- SF,617,259,-28.2,32.4166666
16687099999,ARAXOS- GR,1281,171,38.151111,21.425556
01447099999,HOYDALSMO II- NO,1494,66,59.5,8.2
17186099999,MANISA- TU,1286,219,38.6166666,27.4333333
02720099999,KITTILA- FI,1577,199,67.701022,24.84685
72657294966,FERGUS FALLS AIRPORT- MN US,1362,2111,46.28333,263.85
94327099999,JERVOIS- AS,670,1089,-22.95,136.15
70272026401,ANCHORAGE ELMENDORF AFB- AK US,1512,1682,61.25306,210.20639
72258013960,DALLAS FAA AIRPORT- TX US,1228,2105,32.83839,263.16417
60030099999,GRAN CANARIA- SP,1179,2757,27.931886,344.613414
02757099999,RAASEPORI JUSSARO- FI,1498,189,59.8166666,23.5833333
16066099999,MALPENSA- IT,1356,70,45.630606,8.728111
01225099999,VEIHOLMEN- NO,1535,64,63.5166666,7.95
71718099999,MONT JOLI A- CA,1385,2334,48.6,291.7833334
71768099999,SUMMERLAND CS BC- CA,1395,1923,49.566667,240.35
99497799999,GRAND ISLE- LA US,1192,2160,29.27,270.05
87497099999,GUALEGUAYCHU- AR,569,2411,-33.010278,301.38694399999997
67023099999,SAMBAVA- MA,757,401,-14.278611,50.174721
47870099999,TANEGASHIMA- JA,1205,1048,30.546667,130.950278
06108099999,KOLDING VAMDRUP- DA,1454,75,55.436283,9.330925
08219099999,MADRI COLMENAR- SP,1306,2850,40.65,356.2666667
60156099999,MOHAMMED V- MO,1233,2819,33.367467,352.410033
26502199999,SIAULIAI INTERNATIONAL- LH,1458,187,55.883,23.383
07438099999,LA ROCHE- FR,1351,12,45.150833,1.469167
71523099999,CHAMOUCHOUANE QUE- CA,1392,2293,49.2666666,286.65
72295023174,LOS ANGELES INTERNATIONAL AIRPORT- CA US,1239,1933,33.93816,241.6134
71287099999,ATMORE AGDM ALTA- CA,1447,1977,54.7666666,247.18333339999998
71843599999,KANGIKSUALUJJUAQ- CA,1487,2352,58.7166667,294.0166667
72032704995,MENOMONIE MUNICIPAL AIRPORT SCORE FIELD- WI US,1348,2145,44.89222,268.13222
72788324220,ELLENSBURG BOWERS FIELD- WA US,1370,1916,47.03376,239.46865
99439099999,SETTLEMENT POINT GBI- US,1166,2248,26.7,281.0
70262726561,RUBY AIRPORT- AK US,1547,1636,64.72722,204.53028
02759099999,PORVOO HARABACKA- FI,1503,205,60.4,25.6
99823199999,DOCK C PASCAGOULA- MS US,1203,2171,30.35,271.4333334
72201192813,ORLANDO KISSIMMEE MUNICIPAL AIRPORT- FL US,1182,2229,28.28972,278.56306
33275099999,SUMY- UP,1408,277,50.85,34.6666666
72235703961,NATCHEZ ADAM CO AIRPORT- MS US,1216,2150,31.61667,268.71667
07379099999,SAINT YAN- FR,1364,32,46.412536,4.013264
94369099999,ST LAWRENCE POST OFFICE- AS,676,1196,-22.35,149.5333333
06632099999,GRENCHEN- SZ,1371,59,47.1833333,7.4166666
99727199999,THE BATTERY- NY US,1307,2288,40.701,285.986
72035753993,CUSHING MUNICIPAL AIRPORT- OK US,1259,2106,35.95,263.22694
06628099999,PLAFFEIEN- SZ,1367,58,46.75,7.2666666
64500099999,LEON M BA- GB,904,75,0.4586,9.412283
97502099999,JEFMAN- ID,890,1049,-0.926358,131.121194
72362723081,GALLUP MUNICIPAL AIRPORT- NM US,1255,2010,35.50857,251.20681000000002
02875099999,OULU- FI,1549,203,64.930061,25.354564
72072500434,BRAZOS 133B- TX US,1180,2113,28.058,264.128
02801099999,ENONTEKIO KILPISJARVI- FI,1590,166,69.05,20.7833333
71486099999,JASPER WARDEN ALTA- CA,1429,1936,52.9333333,241.96666670000002
57046099999,HUA SHAN- CH,1244,881,34.4833333,110.0833333
61679099999,KAOLACK- SG,1041,2752,14.146881,343.948703
42379099999,GORAKHPUR- IN,1167,668,26.739708,83.449708
12300099999,GORZOW WLKP- PL,1427,122,52.75,15.2833333
74491014703,CHICOPEE FALLS WESTOVER FIELD- MA US,1321,2300,42.2,287.46667
12892099999,NYIREGYHAZA- HU,1379,174,47.983892,21.692317
60720099999,KELIBIA- TS,1268,89,36.85,11.0833333
48966099999,SIEM REAP- CB,1034,831,13.410666,103.81284
70203526704,SAVOONGA- AK US,1536,1516,63.68667,189.50667
A0000953862,PERRY FOLEY AIRPORT- FL US,1200,2211,30.07194,276.42638999999997
10476099999,HOLZDORF- GM,1417,105,51.767833,13.167667
65585099999,ADIAKE- IV,952,2854,5.3,356.7
51243099999,KARAMAY- CH,1356,679,45.6166666,84.85
07316099999,ILE DE RE- FR,1361,2870,46.179167,358.804722
33614099999,SVITLOVODS K- UP,1390,266,49.05,33.25
72503814714,STEWART FIELD- NY US,1314,2287,41.5,285.9
60437099999,MEDEA- AG,1262,22,36.2833333,2.7333333
07631099999,FRANCAZAL- FR,1335,11,43.545555,1.3675
11019099999,ALLENTSTEIG- AU,1386,123,48.6833333,15.3666666
25428099999,OMOLON- RS,1552,1284,65.2333333,160.5333333
72216453949,OKMULGEE MUNICIPAL AIRPORT- OK US,1256,2112,35.66806,264.05138999999997
72289903179,CHINO AIRPORT- CA US,1239,1939,33.97563,242.37513
78358099999,PUERTO PADRE LAS TUNAS- CU,1111,2267,21.2,283.38333339999997
76361599999,VALLE DEL FUERTE INTERNATIONAL- MX,1156,2007,25.685194,250.919194
40083099999,NABK- SY,1240,294,34.0333333,36.7166666
71098099999,SANDY LAKE- CA,1430,2133,53.0666666,266.65
72066399999,VIROQUA MUNICIPAL- WI US,1335,2153,43.579361,269.086858
16191099999,FALCONARA- IT,1336,107,43.616342,13.362319
94681099999,NURIOOTPA VITICULTURAL- AS,555,1112,-34.4833333,139.0
47774099999,KANSAI INTERNATIONAL- JA,1244,1082,34.4333333,135.2333333
95774099999,MANGROVE MOUNTAIN AWS- AS,567,1210,-33.2833333,151.2166666
72561024030,SIDNEY MUNICIPAL AIRPORT- NE US,1310,2056,41.09926,257.01358
71841099999,ARMSTRONG AUT ONT- CA,1402,2169,50.2833333,271.1
11261099999,OBERVELLACH- AU,1369,106,46.9333333,13.2166666
91689099999,SUVA KINGS WHARF- FJ,718,1427,-18.1333333,178.4333333
59254099999,GUIPING- CH,1133,881,23.4,110.0833333
72757014916,GRAND FORKS INTERNATIONAL AIRPORT- ND US,1379,2103,47.94281,262.81705999999997
04030099999,REYKJAVIK- IC,1541,2704,64.13,338.059444
67693099999,CHILEKA INTERNATIONAL- MI,743,280,-15.679053,34.974014
07390199999,MARCE- FR,1375,2878,47.560278,359.687778
72546314966,NORTHEAST IOWA REGIONAL AIRPORT- IA US,1330,2139,43.072504,267.389191
11008099999,ROHRBACH- AU,1385,112,48.5666666,14.0
13583099999,BITOLA- MK,1310,171,41.05,21.3666666
56021099999,QUMARLEB- CH,1241,766,34.1333333,95.7833333
54602099999,BAODING- CH,1287,924,38.7333333,115.4833333
72257603902,ROBERT GRAY ARMY AIR FIELD- TX US,1210,2097,31.06667,262.16667
44291099999,SONGIIN- MG,1378,854,47.85,106.75
59673099999,SHANGCHUAN DAO- CH,1117,902,21.7333333,112.7666666
91925099999,HIVA OA- FP,801,1768,-9.8,220.9666667
71246099999,RED EARTH ALTA- CA,1465,1958,56.5333333,244.7333334
02403099999,NAVEN- SW,1486,105,58.7,13.1166666
72309593719,NEW BERN COASTAL CAROLINA REGIONAL AIRPORT- NC US,1250,2264,35.06836,282.95217
47184099999,JEJU- KS,1235,1012,33.5166666,126.5333333
72211800482,VENICE MUNICIPAL AIRPORT- FL US,1170,2220,27.07161,277.55967
03887399999,LYDD- UK,1409,8,50.956111,0.939167
99721199999,TAS TARPON SPRINGS FL- US,1181,2218,28.15,277.25
83566099999,CONFINS AERO- BR,703,2528,-19.6166667,316.0333333
72525604857,ASHTABULA CO AIRPORT- OH US,1317,2234,41.7794,279.30317
56116099999,DENGQEN- CH,1214,765,31.4166666,95.6
02303099999,FLATRUET- SW,1527,102,62.7333333,12.7333333
72232912936,PATTERSON- LA US,1197,2149,29.71667,268.66667
02265099999,HEMLING- SW,1536,148,63.65,18.55
71178099999,BONAVISTA RCS- CA,1386,2455,48.6666666,306.88333339999997
63695099999,MERU- KE,900,301,0.0833333,37.65
01490099999,TRYVANNSHOGDA- NO,1499,85,59.9833333,10.6833333
72067200485,FLAGLER CO EXECUTIVE AIRPORT- FL US,1194,2230,29.46738,278.79367
74735553997,COMANCHE CO CITY AIRPORT- TX US,1219,2091,31.91667,261.39972
94152099999,BORROLOOLA- AS,739,1090,-16.0833333,136.3
72220012832,APALACHICOLA AIRPORT- FL US,1197,2200,29.72681,274.97519
02924099999,AHTARI MYLLYMAKI- FI,1525,194,62.5333333,24.2166666
99779799999,POINT RETREAT- AK US,1483,1800,58.4,225.05
40100099999,RAFIC HARIRI INTERNATIONAL- LE,1238,284,33.820931,35.488389
99999904137,DILLON 18 WSW- MT US,1351,1976,45.158,246.9943
61043099999,TAHOUA- NG,1048,42,14.875658,5.265358
72224400358,COLLEGE PARK AIRPORT- MD US,1289,2265,38.981,283.078
59985099999,SANHU DAO- CH,1065,893,16.5333333,111.6166666
40990399999,FOB FRONTENAC- AF,1218,527,31.8666666,65.85
12695099999,PRZEMYSL- PL,1397,182,49.8,22.7666666
72618494709,AUBURN LEWISTON- ME US,1340,2318,44.05,289.71667
72532014842,GENERAL WAYNE A. DOWNING INTERNATIONAL AIRPORT- IL US,1306,2163,40.66747,270.31582000000003
71489099999,SCOTT CDA- CA,1423,2009,52.3666666,251.1666667
43296099999,BANGALORE HINDUSTAN AIRPORT- IN,1029,621,12.95,77.6333333
71805099999,ST PIERRE- SB,1367,2431,46.762664,303.824469
43450099999,BANDARANAIKE INTERNATIONAL COLOMBO- CE,971,639,7.180861,79.865833
71872099999,SVARTEVAEG- CA,1711,2145,81.1666666,268.1833334
68377099999,NEWCASTLE- SF,622,240,-27.7666666,29.9833333
17067499999,ANTALYA GAZIPASA- TU,1262,258,36.3,32.3
70207026627,UNALAKLEET FIELD- AK US,1538,1594,63.88333,199.2
